cnes,nome,endereco,cidade,estado,email_unidade_saude,telefone,cep,pais
2268698,CLINICA RADIOLOGICA PEDRO II,Travessa Cauã da Rocha - 41783,PETROPOLIS,RIO DE JANEIRO,dean@gibson.test,(53) 2859-3640,42513-908,Brasil
3063887,CLINICA RADIOLOGICA RIACHUELO,Travessa João Pedro - s/n,RIO DE JANEIRO,RIO DE JANEIRO,inez@reilly-ledner.example,(54) 2335-1189,03642-374,Brasil
2287331,CLINICA RADIOLOGICA RUBENS DR GLORIA,Rua Amanda Pereira - 262,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,jae.parker@lesch.example,(16) 2468-9851,10430-693,Brasil
3148971,CLINICA RADIOLOGICA RUY RODRIGUES LTDA,Rua Sarah - 468,RIO DE JANEIRO,RIO DE JANEIRO,antonina@weimann.example,(22) 1599-1482,28360-148,Brasil
2281929,CLINICA RADIOLOGICA SANTO ANTONIO LTDA,Travessa Henry Diegues - s/n,NOVA IGUACU,RIO DE JANEIRO,britt_gutkowski@wilkinson.test,(19) 7716-1318,46514-811,Brasil
25046,CLINICA RADIOLOGICA SAO JOAO BATISTA LTDA,Viela Karla - 636,VOLTA REDONDA,RIO DE JANEIRO,waldo@daugherty.example,(48) 9619-9814,20390-952,Brasil
2297388,CLINICA RADIOLOGICA SPA,Travessa Luiz Henrique - 4923,SAO GONCALO,RIO DE JANEIRO,willian@will.example,(71) 9502-1685,65065-743,Brasil
3230716,CLINICA RADIOLOGICA VILA ISABEL,Marginal André Siqueiro - 204,RIO DE JANEIRO,RIO DE JANEIRO,lanny_dicki@mann-carroll.example,(37) 7131-2971,73459-188,Brasil
3336255,CLINICA RADIOLOGICA VINTE E QUATRO HORAS,Avenida Pedro Henrique - 9923,RIO DE JANEIRO,RIO DE JANEIRO,karry_kuhic@johns-wisozk.example,(69) 6793-2713,01695-519,Brasil
3531155,CLINICA REAL,Rua Enzo Thiago Bentes - 834,RIO DE JANEIRO,RIO DE JANEIRO,paul.padberg@murazik.example,(18) 5765-4054,44523-435,Brasil
3334686,CLINICA RENNI SERVICOS MEDICOS,Viela Ígor - 603,RIO DE JANEIRO,RIO DE JANEIRO,mavis_roob@mann.test,(13) 6023-1819,58001-482,Brasil
5222680,CLINICA RENOVA,Avenida Ayla Veloso - 777,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,sara@schaden-kling.example,(63) 7640-7584,91080-746,Brasil
3296695,CLINICA REUMATOS,Travessa Igor - 66106,NITEROI,RIO DE JANEIRO,trey.block@feil-sporer.example,(47) 5115-6657,66308-265,Brasil
5369924,CLINICA ROMA,Travessa Laís - 325,VOLTA REDONDA,RIO DE JANEIRO,willow@wisozk.example,(49) 4807-2104,70104-622,Brasil
3180069,CLINICA SALUS FLAMENGO,Viela Aline Silva - s/n,RIO DE JANEIRO,RIO DE JANEIRO,rene_heathcote@strosin.example,(97) 7439-0716,15455-808,Brasil
2281279,CLINICA SANTA AMELIA,Avenida Vitor - 22739,ANGRA DOS REIS,RIO DE JANEIRO,loren@schultz-witting.example,(27) 9081-9396,70135-762,Brasil
3058336,CLINICA SANTA BARBARA,Rua Roberto - 48988,RIO DE JANEIRO,RIO DE JANEIRO,xavier.cruickshank@weissnat-nitzsche.test,(93) 1032-3319,98045-914,Brasil
2299267,CLINICA SANTA CECILIA,Rua Eduardo Simão - 616,RESENDE,RIO DE JANEIRO,vernie@abbott-pagac.test,(79) 4408-0462,14909-582,Brasil
2287439,CLINICA SANTA HELENA,Rua Maria Eduarda - 31310,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,dianne.sauer@kuvalis-hills.test,(83) 1638-0009,82532-051,Brasil
2278170,CLINICA SANTA HELENA,Alameda Laís - s/n,CABO FRIO,RIO DE JANEIRO,bradly@yost.test,(94) 5050-6503,33708-850,Brasil
3598896,CLINICA SANTA ISABEL,Viela Karla Ribeiro - 811,TRES RIOS,RIO DE JANEIRO,gale@kuhic.test,(21) 7607-9436,50515-646,Brasil
5349931,CLINICA SANTA IZABEL,Travessa Maria Fernanda - 58891,SAO GONCALO,RIO DE JANEIRO,rosalyn@legros.example,(24) 6671-0743,78501-829,Brasil
2268965,CLINICA SANTA IZABEL,Alameda Isis - 309,ITABORAI,RIO DE JANEIRO,darrel_sanford@powlowski.test,(46) 7987-9953,85786-722,Brasil
2268728,CLINICA SANTA JULIA,Marginal Luiz Otávio Videira - 374,PETROPOLIS,RIO DE JANEIRO,ezekiel_wisozk@cruickshank-smitham.test,(84) 0521-8051,98623-245,Brasil
2268833,CLINICA SANTA LUCIA LTDA,Avenida Davi Lucca - 219,ITABORAI,RIO DE JANEIRO,alonzo@bernhard-langosh.test,(38) 7519-8618,54418-255,Brasil
2283336,CLINICA SANTA LUCIA LTDA,Alameda Sílvia - 824,SAO FIDELIS,RIO DE JANEIRO,malvina@anderson.example,(33) 3163-4553,27660-457,Brasil
3219178,CLINICA SANTA MARCIA,Rua Mirella - s/n,VOLTA REDONDA,RIO DE JANEIRO,eldon@hartmann.example,(27) 0158-7501,71639-476,Brasil
2287358,CLINICA SANTA MARIA,Ponte Ana Júlia - s/n,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,jarvis.lakin@macgyver.example,(41) 9540-3889,70654-725,Brasil
2282259,CLINICA SANTA MARIA,Alameda Lara - 527,NITEROI,RIO DE JANEIRO,ward.mayert@bechtelar.example,(51) 7394-6931,26311-691,Brasil
5706289,CLINICA SANTA MARINA,Rua Leonardo - 6320,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,kortney_corkery@ruecker-runte.test,(69) 5404-4149,22415-855,Brasil
3161730,CLINICA SANTA RITA,Viela Alexandre Rocha - 673,TRES RIOS,RIO DE JANEIRO,scott@graham.test,(91) 1124-5032,78969-383,Brasil
5829038,CLINICA SANTO ELIAS LTDA,Alameda Maria Helena Moura - 206,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,louisa@kris.test,(51) 7275-1754,36498-089,Brasil
5346460,CLINICA SANTO ESPIRITO,Rua Feliciano - s/n,RIO DE JANEIRO,RIO DE JANEIRO,neil.leuschke@hettinger.example,(53) 9444-4178,03221-790,Brasil
3200345,CLINICA SANTO INACIO,Marginal Cauã - 90384,RESENDE,RIO DE JANEIRO,yong@borer.test,(14) 7479-2279,81360-771,Brasil
2278901,CLINICA SAO CAMILO DE LELIS LTDA,Rua Paula Rios - 23184,ITAPERUNA,RIO DE JANEIRO,wen.davis@schmeler.test,(61) 8755-5224,16379-740,Brasil
3637719,CLINICA SAO JERONIMO,Rua Ofélia - 40169,NOVA IGUACU,RIO DE JANEIRO,simona.wuckert@nolan.test,(27) 7384-8603,65228-943,Brasil
3543536,CLINICA SAO JOAO,Avenida Marcia - s/n,RIO DE JANEIRO,RIO DE JANEIRO,frank.orn@cormier.test,(21) 0400-2567,66599-557,Brasil
2704560,CLINICA SAO JOSE,Marginal Esther - 28183,CARDOSO MOREIRA,RIO DE JANEIRO,sol_green@smitham.example,(79) 2802-4710,07256-886,Brasil
3321312,CLINICA SAO LAZARO,Travessa Ana Júlia - 83423,RIO DE JANEIRO,RIO DE JANEIRO,dorethea.considine@ankunding-dubuque.example,(81) 7637-6748,12029-839,Brasil
3978044,CLINICA SAO LUCAS,Rodovia Sarah - 389,MACAE,RIO DE JANEIRO,jewel.gleason@johns.test,(43) 7947-3168,64556-379,Brasil
3616827,CLINICA SAO LUCAS DE TERESOPOLIS,Rodovia Gustavo - 310,TERESOPOLIS,RIO DE JANEIRO,shayna_schultz@schowalter.test,(31) 2212-6479,16751-512,Brasil
2282356,CLINICA SAO LUCAS E SAUDESTETICA,Marginal Vitor - s/n,BOM JESUS DO ITABAPOANA,RIO DE JANEIRO,alphonso@hansen.test,(41) 2690-4973,58741-491,Brasil
3332934,CLINICA SAO MARCOS,Avenida Roberta Veloso - s/n,RIO DE JANEIRO,RIO DE JANEIRO,hershel_goldner@borer.test,(81) 9587-5073,73701-504,Brasil
3246140,CLINICA SAO MATEUS,Alameda João Lucas - 5977,VOLTA REDONDA,RIO DE JANEIRO,herschel_waelchi@bode-boehm.example,(51) 5296-6064,52338-750,Brasil
5553989,CLINICA SAO MATHEUS,Rua Guilherme Bonfim - 771,RIO DAS OSTRAS,RIO DE JANEIRO,keith@schaefer.test,(38) 2511-0682,13100-693,Brasil
2278162,CLINICA SAO MIGUEL,Ponte Heloísa Videira - 505,CABO FRIO,RIO DE JANEIRO,felisha@rosenbaum.test,(82) 4406-5541,10762-038,Brasil
3195651,CLINICA SAO MIGUEL,Marginal Marina Casqueira - 121,BARRA DO PIRAI,RIO DE JANEIRO,shantay@kohler.test,(63) 1181-8207,09895-772,Brasil
2297833,CLINICA SAO VICENTE,Travessa Maya - s/n,RIO DE JANEIRO,RIO DE JANEIRO,man.toy@anderson.test,(37) 6622-0515,10965-374,Brasil
7273754,CLINICA SASSI,Marginal Miguel - 702,CAXIAS DO SUL,RIO GRANDE DO SUL,usha.hyatt@braun.example,(62) 9232-9669,12648-556,Brasil
6464602,CLINICA SAUDE,Ponte Bento - s/n,RIO VERDE,GOIAS,denny@herman-little.example,(47) 8400-5053,23956-046,Brasil
5431492,CLINICA SAUDE ORAL,Alameda Alícia - 5946,RIO DE JANEIRO,RIO DE JANEIRO,stacey_larkin@hyatt-kutch.example,(86) 8160-5918,28564-775,Brasil
5966213,CLINICA SCHULZ ROSENTAL,Viela João Vitor Cachoeira - 8665,RIO DE JANEIRO,RIO DE JANEIRO,eugenio.friesen@runolfsdottir-oconner.example,(46) 9799-9464,87777-481,Brasil
5137845,CLINICA SEU DENTISTA,Rua Márcia - s/n,NOVA IGUACU,RIO DE JANEIRO,chris_reynolds@kohler.example,(32) 7542-5053,48327-689,Brasil
5681480,CLINICA SIMBOLICA,Travessa Davi Ludmer - s/n,RESENDE,RIO DE JANEIRO,bill@turcotte.example,(22) 9616-8482,15007-928,Brasil
5606055,CLINICAS MEDICAS INTEGRADAS DO MEIER,Alameda Pedro Cardoso - 8383,RIO DE JANEIRO,RIO DE JANEIRO,carla_carter@heaney-weimann.example,(53) 5193-8105,68938-855,Brasil
2281260,CLINICA SOJ,Alameda Maria Clara - 47750,ANGRA DOS REIS,RIO DE JANEIRO,bret_koss@hahn-hintz.test,(98) 5681-8763,63619-107,Brasil
2207575,CLINICA SOUZA DINIZ LTDA,Alameda Maria Helena - s/n,OURO BRANCO,MINAS GERAIS,winford.olson@daniel.test,(93) 5717-3868,59802-718,Brasil
5201918,CLINICA SOUZA LIMA,Avenida Maria Valentina - s/n,BARRA DO PIRAI,RIO DE JANEIRO,ling@bogan.example,(95) 0529-2729,29955-163,Brasil
5400562,CLINICAS REUNIDAS LTDA,Avenida Isaac - s/n,ITAGUAI,RIO DE JANEIRO,tressa@witting.example,(85) 4477-6960,08436-098,Brasil
5128757,CLINICASSI BRASILIA SUL,Rua Luna Macedo - 66580,BRASILIA,DISTRITO FEDERAL,fabian.prohaska@witting.test,(87) 7662-9903,54072-359,Brasil
3054896,CLINICA SULACAP,Rodovia Yuri Saraiva - 8907,RIO DE JANEIRO,RIO DE JANEIRO,evan@ohara.test,(42) 4810-9982,59242-016,Brasil
3664821,CLINICA TANIA MARA DE QUEIROZ RANGEL MICUCI,Rua Enzo - s/n,NITEROI,RIO DE JANEIRO,quinton_rempel@turcotte.example,(81) 3084-6308,25090-310,Brasil
5966728,CLINICA TEAR,Alameda Natália Ambrósio - 2176,ARRAIAL DO CABO,RIO DE JANEIRO,judy_lowe@pfeffer-kohler.example,(85) 4292-7815,03473-184,Brasil
3178587,CLINICA TRAUMA ORTOPEDICA TIJUCA,Rodovia Deneval - 752,RIO DE JANEIRO,RIO DE JANEIRO,yan_stokes@kunde.test,(86) 5150-3943,72011-711,Brasil
3345939,CLINICA TREIGER,Viela Thiago Porto - s/n,NITEROI,RIO DE JANEIRO,julio@smitham.example,(92) 2280-8115,15510-962,Brasil
3175979,CLINICA UB CAMPO GRANDE,Travessa Stella Domingues - 721,RIO DE JANEIRO,RIO DE JANEIRO,fawn@beier.test,(12) 1260-6104,85077-161,Brasil
3031993,CLINICA UNISAUDE,Ponte Enzo - 75666,BRASILIA,DISTRITO FEDERAL,clyde_haley@bednar.test,(96) 8301-0146,30602-587,Brasil
3370429,CLINICA UNIVERSAL,Viela Ana Luiza - 5063,SAO GONCALO,RIO DE JANEIRO,young@glover.test,(51) 8498-1240,48011-923,Brasil
5384664,CLINICA URANOS,Travessa Valentina Louzada - 252,RIO DE JANEIRO,RIO DE JANEIRO,fredda@howe.example,(21) 9319-4558,37492-824,Brasil
5708605,CLINICA UROLOGICA DA ABOLICAO,Travessa Catarina Martins - 4954,RIO DE JANEIRO,RIO DE JANEIRO,laverne@klein.test,(65) 3562-6680,27804-669,Brasil
5346509,CLINICA UROLOGICA LEBLON,Ponte Ana Júlia da Maia - 4340,RIO DE JANEIRO,RIO DE JANEIRO,russell@paucek.test,(69) 4077-7958,34133-152,Brasil
3617068,CLINICA VASCULAR DE TERESOPOLIS,Rua Rafael Gomide - 4192,TERESOPOLIS,RIO DE JANEIRO,otto.mayer@zemlak.example,(32) 3766-8939,41400-270,Brasil
2696878,CLINICA VEJA BEM,Travessa Júlia - 5800,SAO GONCALO,RIO DE JANEIRO,trudy.wolff@beer-rohan.test,(89) 3520-4626,78512-822,Brasil
3610608,CLINICA VIEIRA,Rodovia Paula - 983,NOVA FRIBURGO,RIO DE JANEIRO,emery_kulas@mitchell.test,(19) 9109-8128,18350-098,Brasil
3161714,CLINICA VIVER LTDA,Viela Luiz Henrique - s/n,TRES RIOS,RIO DE JANEIRO,gianna@steuber-hoppe.test,(62) 3876-6479,63023-100,Brasil
3455505,CLINICA WERMELINGER CAETANO,Alameda Morgana Videira - 128,NITEROI,RIO DE JANEIRO,josh.marvin@lowe-murazik.example,(66) 0387-0760,88233-649,Brasil
2285320,CLINICA XIMENES,Ponte Gael - 30682,RIO BONITO,RIO DE JANEIRO,elvia.jacobs@fadel.test,(14) 4548-4642,47694-381,Brasil
3642658,CLINICA ZERO LTDA,Alameda Mariah - 298,DUQUE DE CAXIAS,RIO DE JANEIRO,millard_trantow@ratke.test,(98) 5562-3208,55406-625,Brasil
5099404,CLINIC CENTER CONSULTORIOS MEDICOS E ODONTOLOGICOS LTDA,Avenida Noah - 471,DUQUE DE CAXIAS,RIO DE JANEIRO,cameron.mertz@schroeder.example,(66) 4661-4927,42310-698,Brasil
3111369,CLINICENTER,Travessa Nicole Brum - s/n,ARARUAMA,RIO DE JANEIRO,rudy_breitenberg@flatley.example,(45) 5669-0302,00773-583,Brasil
5666201,CLINICENTRO CLINICA ODONTOLOGICA,Marginal Antonella Banheira - s/n,RIO DE JANEIRO,RIO DE JANEIRO,lawrence@torphy.test,(84) 2841-1004,82324-016,Brasil
3628051,CLINICOR,Rua André Macieira - 7915,TERESOPOLIS,RIO DE JANEIRO,alma@torp-kshlerin.test,(97) 5428-9167,84066-895,Brasil
5281946,CLINICOR,Rodovia Maria Fernanda - 53957,PETROPOLIS,RIO DE JANEIRO,nerissa.swaniawski@harvey.test,(15) 4825-2442,52367-188,Brasil
3652246,CLINICOR CLINICA CARDIOLOGICA DE NOVA FRIBURGO LTDA,Ponte Washington - 414,NOVA FRIBURGO,RIO DE JANEIRO,chin.white@kiehn.test,(54) 5628-0582,76444-624,Brasil
3495116,CLINI DENTES,Ponte Marcia Peixoto - s/n,RIO DE JANEIRO,RIO DE JANEIRO,manuel@powlowski.test,(79) 4169-4625,45899-625,Brasil
5495741,CLINIQUE MEDICINA CLINICA,Avenida José - 53001,RIO DE JANEIRO,RIO DE JANEIRO,rosann@wintheiser.test,(46) 0146-9681,98511-297,Brasil
3495140,CLINISCOP,Ponte Allana - 9841,RIO DE JANEIRO,RIO DE JANEIRO,kerry@leffler-stanton.test,(94) 2490-6247,33590-101,Brasil
5400546,CLINITRAN DE ITAGUAI LTDA,Travessa Maria Valentina - 76712,ITAGUAI,RIO DE JANEIRO,kareen@harris.test,(42) 4807-2240,42549-972,Brasil
3115941,CLINLABI,Avenida Elísio - s/n,MIGUEL PEREIRA,RIO DE JANEIRO,carrol@boehm.test,(86) 9624-3712,13553-403,Brasil
5417473,CLINLIFE CLINICA DE PROFISSIONAIS DA SAUDE,Avenida Luan - 2378,RIO DE JANEIRO,RIO DE JANEIRO,randal_kunde@yundt.test,(54) 1811-7100,30141-727,Brasil
3174778,CLINOLHOS CLINICA DE OLHOS,Marginal Lucca - 7082,DUQUE DE CAXIAS,RIO DE JANEIRO,dionna@homenick.test,(54) 0987-6043,82586-315,Brasil
5288312,CLIN OLHOS DR CLAUDIO FABIANO E DR JOSE MIGUEL LTDA,Marginal Bryan Vidal - 4769,SAO JOAO DE MERITI,RIO DE JANEIRO,glen@maggio.example,(51) 3197-0761,40779-352,Brasil
3741575,CLINOP CLINICA DE OLHOS PEGADO,Rodovia Gael da Fronteira - 406,NITEROI,RIO DE JANEIRO,harrison@buckridge-koss.example,(55) 1030-3503,81681-116,Brasil
3150496,CLINOT CLINICA ORTOPEDICA E TRAUMATOLOGICA S C LTDA,Marginal Félix Moniz - 60462,RIO DE JANEIRO,RIO DE JANEIRO,vince.gibson@wisozk.test,(81) 2902-0298,62361-312,Brasil
3652041,CLINTIL CLINICA INFANTIL LTDA,Rua Talita Videira - 33313,NOVA FRIBURGO,RIO DE JANEIRO,vicki.ondricka@ernser.example,(35) 2295-4965,79095-478,Brasil
5935431,SES RJ CENTRAL ESTADUAL DE REGULACAO DE ALTA COMPLEXIDADE,Marginal Maria Sophia Figueira - 6382,RIO DE JANEIRO,RIO DE JANEIRO,jake.pfeffer@lesch.example,(16) 1454-3553,69100-174,Brasil
7529457,SES RJ CENTRO DE PESQUISAS INSTITUTO VITAL BRAZIL,Rua Lorena - 686,NITEROI,RIO DE JANEIRO,darnell.ritchie@hansen.example,(32) 5748-6791,46028-749,Brasil
5136962,SES RJ CENTRO DE TRAT DE ANOM CRANIOFACIAIS DO ESTADO CTAC,Travessa Vitor Neves - s/n,RIO DE JANEIRO,RIO DE JANEIRO,marlon.leuschke@considine.example,(63) 7376-8680,39795-131,Brasil
7011857,SES RJ COMPLEXO REG DE MESQUITA MATERNID E CLINICA DA MULHER,Viela Margarida Monteira - 113,MESQUITA,RIO DE JANEIRO,silas_rolfson@conn.test,(19) 0457-5056,35796-736,Brasil
679550,SES RJ ESTADUAL DR RICARDO CRUZ,Marginal Ígor - s/n,NOVA IGUACU,RIO DE JANEIRO,elinor_kunze@tromp.example,(62) 8659-9637,28646-223,Brasil
6518893,SES RJ HOSPITAL DA MULHER HELONEIDA STUDART,Travessa Enzo - 95537,SAO JOAO DE MERITI,RIO DE JANEIRO,claud@doyle.example,(49) 2656-6078,88349-075,Brasil
6586767,SES RJ HOSPITAL DE TRAUMATOLOGIA E ORTOPEDIA DONA LINDU,Travessa Kaique - s/n,PARAIBA DO SUL,RIO DE JANEIRO,arlene@lubowitz.example,(93) 9745-4056,17749-132,Brasil
2290227,SES RJ HOSPITAL ESTADUAL ADAO PEREIRA NUNES,Rua Arthur - s/n,DUQUE DE CAXIAS,RIO DE JANEIRO,daphne_fay@lemke.test,(75) 7487-8396,36927-151,Brasil
2298031,SES RJ HOSPITAL ESTADUAL ALBERTO TORRES GERAL SAO GONCALO,Marginal Antônio - s/n,SAO GONCALO,RIO DE JANEIRO,tilda@bogisich.test,(81) 9072-9760,71394-247,Brasil
2298724,SES RJ HOSPITAL ESTADUAL ANCHIETA,Marginal João Gabriel Espinhosa - 508,RIO DE JANEIRO,RIO DE JANEIRO,virgina@abbott.example,(89) 9097-6556,21747-938,Brasil
12521,SES RJ HOSPITAL ESTADUAL AZEVEDO LIMA,Viela Murilo Siqueiro - 956,NITEROI,RIO DE JANEIRO,jeannie@rutherford-bashirian.test,(46) 8948-2183,60212-761,Brasil
2273411,SES RJ HOSPITAL ESTADUAL CARLOS CHAGAS,Alameda Amanda - s/n,RIO DE JANEIRO,RIO DE JANEIRO,lanie.mills@herman.example,(92) 3008-4114,32512-250,Brasil
7529384,SES RJ HOSPITAL ESTADUAL DOS LAGOS NOSSA SENHORA DE NAZARETH,Viela José Cardoso - 6956,SAQUAREMA,RIO DE JANEIRO,boris@larkin-koelpin.test,(71) 7076-7343,81557-757,Brasil
7516800,SES RJ HOSPITAL ESTADUAL EDUARDO RABELLO,Travessa Luiz Felipe - 27299,RIO DE JANEIRO,RIO DE JANEIRO,carmen.heaney@stamm.example,(99) 5229-7673,24949-777,Brasil
2270234,SES RJ HOSPITAL ESTADUAL GETULIO VARGAS,Travessa Isabelly - 486,RIO DE JANEIRO,RIO DE JANEIRO,daisey@jaskolski.test,(75) 1440-3164,82676-805,Brasil
3784916,SES RJ HOSPITAL ESTADUAL PREF JOAO BAPTISTA CAFFARO,Avenida Catarina - s/n,ITABORAI,RIO DE JANEIRO,roma@rutherford-walter.example,(34) 8373-1650,66850-657,Brasil
2696932,SES RJ HOSPITAL ESTADUAL ROBERTO CHABO,Alameda Maria Bernardes - s/n,ARARUAMA,RIO DE JANEIRO,maximo.homenick@sauer.test,(53) 6260-5361,00455-123,Brasil
2273209,SES RJ HOSPITAL ESTADUAL SANTA MARIA,Viela Fernando Soeira - 107,RIO DE JANEIRO,RIO DE JANEIRO,phuong_towne@moore-torphy.test,(11) 9739-1817,06197-406,Brasil
2814161,SES RJ HOSPITAL ESTADUAL TAVARES DE MACEDO,Ponte Giovanna - 8083,ITABORAI,RIO DE JANEIRO,mike@rodriguez-graham.example,(32) 3488-4646,63612-306,Brasil
7185081,SES RJ HOSPITAL ESTADUAL TRANSPLANTE CANCER E CIR INFANTIL,Travessa Enzo Gabriel - 1375,RIO DE JANEIRO,RIO DE JANEIRO,robt@cassin-rowe.example,(71) 6991-9772,43814-031,Brasil
5478898,SES RJ HOSPITAL ESTADUAL VEREADOR MELCHIADES CALAZANS,Marginal Alice Lopes - 936,NILOPOLIS,RIO DE JANEIRO,phillip.mohr@herzog-mertz.example,(85) 3250-7594,67410-686,Brasil
2704579,SES RJ HOSPITAL REGIONAL GELIO ALVES FARIA,Rua Juliana Alves - 600,CASIMIRO DE ABREU,RIO DE JANEIRO,shon_kreiger@daniel-carter.test,(63) 8635-7629,08762-156,Brasil
9074457,SES RJ HOSP REGIONAL MEDIO PARAIBA DRA ZILDA ARNS NEUMANN,Alameda Félix Silva - 584,VOLTA REDONDA,RIO DE JANEIRO,elton.mccullough@koepp.test,(71) 2346-8117,64230-869,Brasil
2269678,SES RJ IECAC INST EST DE CARDIOLOGIA ALOYSIO DE CASTRO,Avenida Gúbio - s/n,RIO DE JANEIRO,RIO DE JANEIRO,charles.walter@tillman-trantow.example,(92) 3948-1671,99274-162,Brasil
2270803,SES RJ I INST EST DIABET ENDOCRINOLOGIA IEDE,Rodovia Igor Ximenes - 283,RIO DE JANEIRO,RIO DE JANEIRO,gordon_bosco@dicki.example,(97) 9368-8775,07209-693,Brasil
2295067,SES RJ INST ESTADUAL DE HEMAT ARTHUR SIQUEIRA CAVALCANTI,Marginal Roberta - 44246,RIO DE JANEIRO,RIO DE JANEIRO,lesli@schmidt.example,(61) 1831-5624,97992-494,Brasil
2273365,SES RJ INST EST SAO SEBASTIAO,Travessa Marcos - 1418,RIO DE JANEIRO,RIO DE JANEIRO,aaron@shanahan-schiller.example,(44) 6896-7628,17913-773,Brasil
12769,SES RJ INSTITUTO ESTADUAL DE DOENCAS DO TORAX ARY PARREIRAS,Viela Bernardo - 899,NITEROI,RIO DE JANEIRO,milly_hagenes@rowe.example,(91) 0530-9427,31126-781,Brasil
7267975,SES RJ INSTITUTO ESTADUAL DO CEREBRO PAULO NIEMEYER,Avenida Márcia - 65998,RIO DE JANEIRO,RIO DE JANEIRO,raven@bogisich.example,(16) 5711-5295,24377-536,Brasil
2766779,SES RJ LACENN RJ LABORATORIO CENTRAL NOEL NUTELS,Viela Luana Camacho - 647,RIO DE JANEIRO,RIO DE JANEIRO,monty.greenfelder@koch-powlowski.example,(15) 2079-4068,54181-992,Brasil
2270412,SES RJ PAM CAVALCANTI,Rua Valentina - s/n,RIO DE JANEIRO,RIO DE JANEIRO,alvaro.cruickshank@cassin-kirlin.test,(41) 4728-6855,41170-719,Brasil
2269740,SES RJ PAM COELHO NETO,Marginal Daniel Datena - s/n,RIO DE JANEIRO,RIO DE JANEIRO,jennie_waters@konopelski-price.example,(85) 3436-0092,99654-169,Brasil
4046374,SES RJ RIO FARMES,Alameda Felipe - 23115,RIO DE JANEIRO,RIO DE JANEIRO,alison@klein.test,(54) 2793-9933,58469-492,Brasil
5955645,SES RJ UPA 24H BANGU,Avenida Alícia Godins - s/n,RIO DE JANEIRO,RIO DE JANEIRO,delmer@brown-hegmann.example,(85) 5395-9319,08053-877,Brasil
6220584,SES RJ UPA 24H BOTAFOGO,Rua João Vitor Bulhões - 60284,RIO DE JANEIRO,RIO DE JANEIRO,saul@bins-lang.test,(22) 1140-9527,45045-740,Brasil
6091997,SES RJ UPA 24H CABUCU,Rua Luiz Otávio Barroso - s/n,NOVA IGUACU,RIO DE JANEIRO,alonzo@haag.test,(89) 2528-4236,13056-910,Brasil
5955653,SES RJ UPA 24H CAMPO GRANDE,Rua Júlio Carneiro - 58953,RIO DE JANEIRO,RIO DE JANEIRO,cherish@parisian.example,(17) 9916-4852,66225-320,Brasil
6038905,SES RJ UPA 24H CAMPO GRANDE II,Ponte Oliver - s/n,RIO DE JANEIRO,RIO DE JANEIRO,krystle@legros.test,(84) 7425-7686,05581-970,Brasil
6629989,SES RJ UPA 24H CAMPOS DOS GOYTACAZES,Avenida Heitor - s/n,CAMPOS DOS GOYTACAZES,RIO DE JANEIRO,reggie_johns@tillman.test,(98) 1004-2334,46052-152,Brasil
6858317,SES RJ UPA 24H COPACABANA,Marginal Davi Luca - 863,RIO DE JANEIRO,RIO DE JANEIRO,brent@luettgen.example,(87) 9343-2611,33941-192,Brasil
5967198,SES RJ UPA 24H DUQUE DE CAXIAS,Travessa Patricia - s/n,DUQUE DE CAXIAS,RIO DE JANEIRO,marisol.nikolaus@upton.example,(88) 5539-4088,40270-085,Brasil
6038891,SES RJ UPA 24H ENGENHO NOVO AP 32,Rodovia Cauã Martins - 49428,RIO DE JANEIRO,RIO DE JANEIRO,selena@boehm.test,(65) 6823-2381,57784-170,Brasil
7136552,SES RJ UPA 24H FONSECA,Viela Luan - s/n,NITEROI,RIO DE JANEIRO,micheline_murray@abshire.test,(34) 3746-2940,75929-577,Brasil
6037550,SES RJ UPA 24H ILHA DO GOVERNADOR AP 31,Alameda Isis Soares - 9131,RIO DE JANEIRO,RIO DE JANEIRO,lorina@moore.test,(45) 6701-2328,05459-856,Brasil
5955629,SES RJ UPA 24H IRAJA AP 33,Rodovia Stella - 5360,RIO DE JANEIRO,RIO DE JANEIRO,santo@cummings.example,(14) 9264-5074,16612-821,Brasil
5955211,SES RJ UPA 24H MARE AP 31,Rodovia Lavínia da Silva - 22600,RIO DE JANEIRO,RIO DE JANEIRO,alden.murphy@schamberger.test,(35) 5738-4608,66766-658,Brasil
6037569,SES RJ UPA 24H MARECHAL HERMES,Avenida Davi Lucca - 5017,RIO DE JANEIRO,RIO DE JANEIRO,darren@larkin.example,(86) 6271-7478,09808-065,Brasil
7065485,SES RJ UPA 24H MESQUITA,Rodovia Morgana Figueira - 611,MESQUITA,RIO DE JANEIRO,naoma_pagac@will.example,(42) 6625-5627,92431-879,Brasil
6646034,SES RJ UPA 24H NOVA IGUACU II,Travessa Antonia - s/n,NOVA IGUACU,RIO DE JANEIRO,chanell@kuhn.test,(91) 3862-6493,30235-713,Brasil
6038913,SES RJ UPA 24H PENHA AP 31,Alameda Benício Assumpção - 97834,RIO DE JANEIRO,RIO DE JANEIRO,erik@vandervort.example,(22) 1365-4060,08827-211,Brasil
